[2021-03-10 20:40:16,124|519.545|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-NO_COVERAGE evaluates to 169 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.596|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-SURVIVED evaluates to 5 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.641|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-TIMED_OUT evaluates to 1 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.684|INFO   ]latex.Macro: Macro apache_commons-net-BooleanFalseReturnValsMutator-total evaluates to 195 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.725|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-KILLED evaluates to 41 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.766|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-NO_COVERAGE evaluates to 256 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.806|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-SURVIVED evaluates to 7 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.846|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-TIMED_OUT evaluates to 2 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.886|INFO   ]latex.Macro: Macro apache_commons-net-BooleanTrueReturnValsMutator-total evaluates to 306 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.927|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-KILLED evaluates to 54 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|519.966|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-NO_COVERAGE evaluates to 228 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.006|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-SURVIVED evaluates to 65 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.046|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-TIMED_OUT evaluates to 11 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.091|INFO   ]latex.Macro: Macro apache_commons-net-ConditionalsBoundaryMutator-total evaluates to 358 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.132|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-KILLED evaluates to 44 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.172|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-NO_COVERAGE evaluates to 138 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.212|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-SURVIVED evaluates to 10 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.251|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-TIMED_OUT evaluates to 3 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.290|INFO   ]latex.Macro: Macro apache_commons-net-EmptyObjectReturnValsMutator-total evaluates to 195 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.329|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-KILLED evaluates to 32 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.369|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-NO_COVERAGE evaluates to 99 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,124|520.409|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-SURVIVED evaluates to 2 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.448|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-TIMED_OUT evaluates to 11 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.487|INFO   ]latex.Macro: Macro apache_commons-net-IncrementsMutator-total evaluates to 144 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.527|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-KILLED evaluates to 1 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.566|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-NO_COVERAGE evaluates to 0 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.605|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-SURVIVED evaluates to 0 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.644|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-TIMED_OUT evaluates to 0 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.683|INFO   ]latex.Macro: Macro apache_commons-net-InvertNegsMutator-total evaluates to 1 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.722|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-KILLED evaluates to 199 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.761|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-NO_COVERAGE evaluates to 233 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.801|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-SURVIVED evaluates to 68 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.840|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-TIMED_OUT evaluates to 23 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.880|INFO   ]latex.Macro: Macro apache_commons-net-MathMutator-total evaluates to 523 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.919|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-KILLED evaluates to 451 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|520.962|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-NO_COVERAGE evaluates to 1,173 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.002|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-SURVIVED evaluates to 92 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.041|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-TIMED_OUT evaluates to 63 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.080|INFO   ]latex.Macro: Macro apache_commons-net-NegateConditionalsMutator-total evaluates to 1,779 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.120|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-KILLED evaluates to 85 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.159|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-NO_COVERAGE evaluates to 269 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.198|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-SURVIVED evaluates to 6 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.237|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-TIMED_OUT evaluates to 8 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.276|INFO   ]latex.Macro: Macro apache_commons-net-NullReturnValsMutator-total evaluates to 368 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.315|INFO   ]latex.Macro: Macro apache_commons-net-PrimitiveReturnsMutator-KILLED evaluates to 60 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.355|INFO   ]latex.Macro: Macro apache_commons-net-PrimitiveReturnsMutator-NO_COVERAGE evaluates to 228 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.394|INFO   ]latex.Macro: Macro apache_commons-net-PrimitiveReturnsMutator-SURVIVED evaluates to 17 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,125|521.433|INFO   ]latex.Macro: Macro apache_commons-net-PrimitiveReturnsMutator-TIMED_OUT evaluates to 10 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.472|INFO   ]latex.Macro: Macro apache_commons-net-PrimitiveReturnsMutator-total evaluates to 315 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.511|INFO   ]latex.Macro: Macro apache_commons-net-VoidMethodCallMutator-KILLED evaluates to 224 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.550|INFO   ]latex.Macro: Macro apache_commons-net-VoidMethodCallMutator-NO_COVERAGE evaluates to 1,202 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.589|INFO   ]latex.Macro: Macro apache_commons-net-VoidMethodCallMutator-SURVIVED evaluates to 139 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
[2021-03-10 20:40:16,126|521.628|INFO   ]latex.Macro: Macro apache_commons-net-VoidMethodCallMutator-TIMED_OUT evaluates to 34 [@Macro.py:46|eval_content|pid 47415|tid 140132561549120]
